Date,Team,Opp,VOID,GameId,HorA,Win_Odds,CS_Odds,Odds_GF,Pinn_Odds,Pinn_CS,Pinn_Goals,bet365_CS,skybet_CS,PaddyPower_CS,WilliamHill_CS,888sport_CS,betfair_CS,BetVictor_CS,UniBet_CS,MansionBet_CS,BetFred_CS,SBK_CS,BetWay_CS,BoyleSports_CS,10bet_CS,SportNation_CS,novibet_CS,VBet_CS,SportingIndex_CS,GentingBet_CS,RedZone_CS,SpreadEx_CS,bet365_Goals,skybet_Goals,PaddyPower_Goals,WilliamHill_Goals,888sport_Goals,betfair_Goals,BetVictor_Goals,UniBet_Goals,MansionBet_Goals,BetFred_Goals,SBK_Goals,BetWay_Goals,BoyleSports_Goals,10bet_Goals,SportNation_Goals,novibet_Goals,VBet_Goals,SportingIndex_Goals,GentingBet_Goals,RedZone_Goals,SpreadEx_Goals,OddsShark_GF,FiveThirtyEight_Odds,FiveThirtyEight_Goals,FiveThirtyEight_SPI,FiveThirtyEight_Importance,GamesPlayed,xG,xA,PSxG,PSxG/SoT,Sh,SoT,KP,Fls,Fld,Crs,Int,TklW,xG_A,xA_A,PSxG_A,PSxG/SoT_A,Sh_A,SoT_A,KP_A,Fls_A,Fld_A,Crs_A,Int_A,TklW_A,MatchReport_URL,Real_Sh,Real_SoT,Real_KP,Real_Fls,Real_Fld,Real_Crs,Real_Int,Real_TklW,Real_Goals,SoT%,Real_Chances,Real_xPTS,game_xG,game_xA,game_PSxG,game_PSxG/SoT,game_KP
10/27/21,Valencia,Betis,,92,A,21.73913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,23.57,1.06,70.43,22.7,10,11.1,8.0,12.6,0.27,118,39,90,158,171,143,141,99,8.6,6.6,10.0,0.24,114,38,85,171,151,118,118,98,https://fbref.com/en/matches/7b7dbd26/Real-Betis-Valencia-October-27-2021-La-Liga,10.0,4.0,6.0,20.0,14.0,11.0,10.0,6.0,1.0,0.4,,,,,,,
10/27/21,Real Madrid,Osasuna,,93,H,73.91304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,72.2,2.33,86.13,79.3,9,15.2,11.1,16.7,0.28,145,56,109,106,118,136,135,93,12.1,9.3,10.8,0.29,98,34,80,125,99,102,109,101,https://fbref.com/en/matches/413a7fda/Real-Madrid-Osasuna-October-27-2021-La-Liga,17.0,2.0,14.0,13.0,9.0,35.0,16.0,9.0,0.0,0.117647059,,,,,,,
10/27/21,Osasuna,Real Madrid,,93,A,10.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,9.92,0.74,68.63,26.5,10,12.0,7.1,12.2,0.25,116,34,83,160,91,162,143,91,9.7,6.6,10.5,0.26,98,39,67,98,155,137,148,71,https://fbref.com/en/matches/413a7fda/Real-Madrid-Osasuna-October-27-2021-La-Liga,7.0,0.0,6.0,10.0,13.0,8.0,15.0,7.0,0.0,0.0,,,,,,,
10/28/21,Celta Vigo,Real Sociedad,,94,H,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.11,1.17,71.68,14.4,10,12.0,8.5,11.3,0.34,106,28,78,119,115,137,137,114,14.3,8.7,15.1,0.32,96,37,72,121,113,85,154,94,https://fbref.com/en/matches/bc4cdc8b/Celta-Vigo-Real-Sociedad-October-28-2021-La-Liga,15.0,6.0,8.0,13.0,11.0,22.0,12.0,16.0,0.0,0.4,,,,,,,
10/28/21,Real Sociedad,Celta Vigo,,94,A,37.03703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,39.52,1.33,78.29,58.7,10,13.9,7.7,13.6,0.25,122,44,76,143,130,99,101,105,9.1,5.9,7.7,0.26,90,23,66,138,136,111,136,125,https://fbref.com/en/matches/bc4cdc8b/Celta-Vigo-Real-Sociedad-October-28-2021-La-Liga,11.0,4.0,8.0,12.0,12.0,0.0,10.0,10.0,2.0,0.363636364,,,,,,,
10/28/21,Granada,Getafe,,95,H,37.03703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,36.38,1.05,58.45,49.8,9,5.3,3.6,5.4,0.23,69,20,47,123,122,72,114,81,14.6,8.7,15.5,0.27,150,50,105,130,115,160,101,98,https://fbref.com/en/matches/0f03f625/Granada-Getafe-October-28-2021-La-Liga,17.0,3.0,14.0,10.0,17.0,22.0,12.0,13.0,1.0,0.176470588,,,,,,,
10/28/21,Getafe,Granada,,95,A,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,31.21,0.95,65.57,49.1,10,6.6,4.4,3.6,0.14,112,21,78,152,138,118,167,126,13.8,9.3,14.5,0.34,100,38,75,143,145,102,116,107,https://fbref.com/en/matches/0f03f625/Granada-Getafe-October-28-2021-La-Liga,6.0,4.0,5.0,19.0,10.0,4.0,11.0,9.0,1.0,0.666666667,,,,,,,
10/28/21,Levante,Atlético Madrid,,96,H,16.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,18.51,0.9,63.23,40.9,10,12.0,6.1,11.1,0.34,79,26,55,151,116,101,136,109,12.7,9.3,13.2,0.24,133,52,100,124,146,132,134,114,https://fbref.com/en/matches/13bb0b01/Levante-Atletico-Madrid-October-28-2021-La-Liga,10.0,3.0,6.0,15.0,8.0,13.0,15.0,7.0,2.0,0.3,,,,,,,
10/28/21,Atlético Madrid,Levante,,96,A,58.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,56.93,1.77,84.94,60.8,9,10.8,7.7,10.8,0.37,118,27,86,106,101,130,102,92,7.1,5.3,4.8,0.24,60,16,43,107,97,78,142,100,https://fbref.com/en/matches/13bb0b01/Levante-Atletico-Madrid-October-28-2021-La-Liga,7.0,3.0,5.0,11.0,15.0,11.0,8.0,10.0,2.0,0.428571429,,,,,,,
10/30/21,Elche,Real Madrid,,97,H,13.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,12.93,0.81,59.52,39.3,11,8.5,6.5,6.8,0.21,85,33,62,129,143,127,174,83,15.0,10.4,13.4,0.27,144,49,105,149,124,151,154,109,https://fbref.com/en/matches/f940a8b1/Elche-Real-Madrid-October-30-2021-La-Liga,13.0,4.0,10.0,11.0,13.0,15.0,12.0,8.0,1.0,0.3076923076923077,,,,,,,
10/30/21,Real Madrid,Elche,,97,A,65.2173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,66.5,2.11,85.74,76.3,10,16.0,11.8,16.7,0.27,162,58,123,118,127,171,151,102,12.8,10.0,10.8,0.29,105,34,86,135,111,110,124,108,https://fbref.com/en/matches/f940a8b1/Elche-Real-Madrid-October-30-2021-La-Liga,17.0,5.0,13.0,14.0,11.0,10.0,23.0,13.0,2.0,0.29411764705882354,,,,,,,
10/30/21,Sevilla,Osasuna,,98,H,64.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,56.99,1.59,78.41,71.1,10,14.0,11.0,13.3,0.27,131,48,108,126,114,134,123,111,8.9,4.5,7.7,0.24,94,29,54,124,120,107,127,86,https://fbref.com/en/matches/170e5383/Sevilla-Osasuna-October-30-2021-La-Liga,16.0,4.0,14.0,18.0,11.0,11.0,17.0,6.0,2.0,0.25,,,,,,,
10/30/21,Osasuna,Sevilla,,98,A,13.88888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,16.55,0.72,69.55,30.3,11,12.8,7.9,12.2,0.25,123,34,89,170,103,170,158,98,10.5,7.3,10.5,0.25,115,41,81,110,164,172,164,80,https://fbref.com/en/matches/170e5383/Sevilla-Osasuna-October-30-2021-La-Liga,10.0,2.0,5.0,11.0,18.0,10.0,6.0,11.0,0.0,0.2,,,,,,,
10/30/21,Valencia,Villarreal,,99,H,32.25806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,34.48,1.38,69.54,15.8,11,12.8,8.9,14.9,0.3,128,43,96,177,184,154,153,105,10.7,7.6,13.9,0.26,127,46,94,185,169,127,121,111,https://fbref.com/en/matches/e4633fbd/Valencia-Villarreal-October-30-2021-La-Liga,8.0,1.0,4.0,21.0,19.0,7.0,16.0,13.0,2.0,0.125,,,,,,,
10/30/21,Villarreal,Valencia,,99,A,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,39.14,1.48,75.72,34.3,10,13.0,9.9,11.1,0.29,106,39,81,124,106,118,127,86,11.7,7.3,8.9,0.3,113,26,79,113,118,139,168,109,https://fbref.com/en/matches/e4633fbd/Valencia-Villarreal-October-30-2021-La-Liga,11.0,1.0,9.0,19.0,20.0,13.0,7.0,8.0,0.0,0.09090909090909091,,,,,,,
10/30/21,Barcelona,Alavés,,100,H,76.47058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,74.75,2.32,84.91,62.4,10,17.7,13.0,14.6,0.29,120,41,97,126,154,161,108,111,9.9,7.1,10.9,0.32,97,34,68,163,121,87,153,133,https://fbref.com/en/matches/ddb09e34/Barcelona-Alaves-October-30-2021-La-Liga,16.0,5.0,13.0,12.0,14.0,29.0,3.0,10.0,1.0,0.3125,,,,,,,
10/30/21,Alavés,Barcelona,,100,A,8.695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8.11,0.62,61.49,37.1,10,9.1,4.6,5.9,0.16,106,27,70,137,125,130,126,86,13.3,9.4,11.7,0.3,136,31,96,131,129,141,127,99,https://fbref.com/en/matches/ddb09e34/Barcelona-Alaves-October-30-2021-La-Liga,3.0,2.0,3.0,14.0,9.0,5.0,12.0,18.0,1.0,0.6666666666666666,,,,,,,
10/31/21,Cádiz,Mallorca,,101,H,37.03703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,36.75,1.28,54.55,50.5,11,10.7,6.5,10.1,0.34,99,24,67,120,108,161,155,128,16.6,10.0,17.7,0.32,140,46,106,116,113,161,123,90,https://fbref.com/en/matches/62135a00/Cadiz-Mallorca-October-31-2021-La-Liga,12.0,1.0,8.0,14.0,17.0,15.0,10.0,20.0,1.0,0.08333333333333333,,,,,,,
10/31/21,Mallorca,Cádiz,,101,A,31.70731707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,34.79,1.23,63.27,27.9,11,9.8,6.3,11.6,0.3,118,39,76,157,166,106,147,112,13.4,9.3,10.5,0.25,132,41,85,172,148,145,107,123,https://fbref.com/en/matches/62135a00/Cadiz-Mallorca-October-31-2021-La-Liga,11.0,4.0,6.0,16.0,14.0,5.0,20.0,25.0,1.0,0.36363636363636365,,,,,,,
10/31/21,Atlético Madrid,Betis,,102,H,61.9047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,56.23,1.82,84.94,67.4,10,11.6,8.5,12.1,0.37,125,30,91,117,116,141,110,102,8.9,5.7,6.5,0.23,70,19,49,122,105,91,157,107,https://fbref.com/en/matches/bd2f6fb5/Atletico-Madrid-Real-Betis-October-31-2021-La-Liga,16.0,9.0,13.0,11.0,16.0,8.0,13.0,12.0,3.0,0.5625,,,,,,,
10/31/21,Betis,Atlético Madrid,,102,A,15.38461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,19.54,0.97,75.29,63.9,11,18.2,11.8,20.3,0.29,168,64,127,140,134,124,122,134,13.6,8.8,11.3,0.34,115,31,69,141,130,140,150,94,https://fbref.com/en/matches/bd2f6fb5/Atletico-Madrid-Real-Betis-October-31-2021-La-Liga,8.0,1.0,7.0,16.0,11.0,6.0,23.0,6.0,0.0,0.125,,,,,,,
10/31/21,Getafe,Espanyol,,103,H,39.62264151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,43.32,1.22,64.31,47.3,11,7.1,4.8,4.7,0.17,119,25,84,167,148,122,178,136,15.9,10.5,15.2,0.33,117,41,89,153,157,124,130,120,https://fbref.com/en/matches/eb0ba7e9/Getafe-Espanyol-October-31-2021-La-Liga,12.0,7.0,9.0,22.0,12.0,10.0,9.0,7.0,2.0,0.5833333333333334,,,,,,,
10/31/21,Espanyol,Getafe,,103,A,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,25.68,0.87,63.33,23.5,11,12.4,7.2,10.6,0.23,128,38,82,116,136,112,125,94,13.8,9.9,10.7,0.23,163,46,119,146,110,193,108,113,https://fbref.com/en/matches/eb0ba7e9/Getafe-Espanyol-October-31-2021-La-Liga,10.0,3.0,3.0,13.0,21.0,15.0,8.0,5.0,1.0,0.3,,,,,,,
10/31/21,Real Sociedad,Athletic Club,,104,H,45.45454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,48.1,1.39,78.94,72.9,11,15.7,8.5,15.8,0.28,133,48,84,154,141,99,111,115,10.5,6.9,8.7,0.24,105,29,74,150,146,133,148,141,https://fbref.com/en/matches/681341da/Real-Sociedad-Athletic-Club-October-31-2021-La-Liga,7.0,2.0,7.0,24.0,16.0,9.0,14.0,13.0,1.0,0.2857142857142857,,,,,,,
10/31/21,Athletic Club,Real Sociedad,,104,A,25.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,22.93,0.87,75.36,58.5,10,16.2,10.9,10.8,0.24,128,37,91,133,116,144,112,96,8.4,6.2,6.1,0.2,111,26,87,123,125,141,153,84,https://fbref.com/en/matches/681341da/Real-Sociedad-Athletic-Club-October-31-2021-La-Liga,11.0,5.0,9.0,15.0,21.0,14.0,17.0,12.0,1.0,0.45454545454545453,,,,,,,
11/1/21,Rayo Vallecano,Celta Vigo,,105,H,41.37931034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,39.8,1.39,67.62,24.5,11,13.6,9.9,14.0,0.34,126,39,90,162,152,136,171,105,15.2,9.4,13.8,0.28,114,34,90,158,156,123,144,102,https://fbref.com/en/matches/c393c541/Rayo-Vallecano-Celta-Vigo-November-1-2021-La-Liga,11.0,5.0,7.0,16.0,13.0,15.0,11.0,12.0,0.0,0.45454545454545453,,,,,,,
11/1/21,Celta Vigo,Rayo Vallecano,,105,A,31.70731707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,32.58,1.24,71.0,16.7,11,13.4,9.5,12.3,0.31,121,34,86,131,125,159,149,130,16.2,9.5,17.3,0.34,107,41,80,132,124,85,164,104,https://fbref.com/en/matches/c393c541/Rayo-Vallecano-Celta-Vigo-November-1-2021-La-Liga,10.0,4.0,5.0,15.0,16.0,13.0,15.0,13.0,0.0,0.4,,,,,,,
11/1/21,Levante,Granada,,106,H,48.93617021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,46.98,1.45,63.23,48.3,11,13.8,6.5,12.8,0.33,89,29,61,166,124,114,151,116,13.5,10.0,14.7,0.25,140,55,105,135,161,143,143,124,https://fbref.com/en/matches/85e81054/Levante-Granada-November-1-2021-La-Liga,12.0,3.0,7.0,14.0,13.0,17.0,19.0,9.0,0.0,0.25,,,,,,,
11/1/21,Granada,Levante,,106,A,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,24.97,0.98,59.49,45.9,10,7.5,4.9,6.1,0.23,86,23,61,133,134,94,126,94,15.1,9.2,16.4,0.27,156,54,110,145,125,164,112,107,https://fbref.com/en/matches/85e81054/Levante-Granada-November-1-2021-La-Liga,12.0,6.0,8.0,13.0,14.0,11.0,11.0,12.0,3.0,0.5,,,,,,,
11/5/21,Athletic Club,Cádiz,,107,H,69.23076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.94,1.85,75.91,48.7,11,17.3,11.8,11.9,0.24,139.0,42.0,100.0,147.0,134.0,158.0,131.0,111.0,9.4,6.5,6.9,0.19,118.0,28.0,94.0,144.0,139.0,150.0,167.0,97.0,,,,,,,,,,,,,,,,,,
11/5/21,Cádiz,Athletic Club,,107,A,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.22,0.65,54.98,41.3,12,12.6,7.1,11.4,0.34,111.0,25.0,75.0,134.0,123.0,175.0,165.0,148.0,17.7,10.6,19.1,0.32,151.0,50.0,112.0,132.0,126.0,166.0,143.0,115.0,,,,,,,,,,,,,,,,,,
11/6/21,Espanyol,Granada,,108,H,51.28205128205129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.440000000000005,1.4,63.12,32.7,12,13.1,7.4,11.5,0.24,138.0,41.0,85.0,127.0,154.0,127.0,134.0,99.0,14.5,10.4,12.2,0.23,175.0,53.0,128.0,164.0,120.0,203.0,116.0,120.0,,,,,,,,,,,,,,,,,,
11/6/21,Granada,Espanyol,,108,A,21.052631578947366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.200000000000003,1.04,61.23,36.6,11,8.8,5.5,9.7,0.31,98.0,29.0,69.0,146.0,147.0,105.0,141.0,105.0,16.4,9.6,16.7,0.26,168.0,57.0,117.0,159.0,138.0,182.0,133.0,115.0,,,,,,,,,,,,,,,,,,
11/6/21,Celta Vigo,Barcelona,,109,H,29.411764705882355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.68,1.13,71.48,16.1,12,13.8,9.7,13.1,0.3,131.0,38.0,91.0,145.0,138.0,172.0,164.0,143.0,16.7,9.9,18.0,0.32,118.0,46.0,87.0,145.0,136.0,100.0,175.0,116.0,,,,,,,,,,,,,,,,,,
11/6/21,Barcelona,Celta Vigo,,109,A,45.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.65,1.78,83.94,68.7,11,19.1,14.3,15.5,0.28,136.0,46.0,110.0,137.0,165.0,190.0,111.0,121.0,10.7,7.9,11.1,0.31,100.0,36.0,71.0,174.0,129.0,92.0,168.0,153.0,,,,,,,,,,,,,,,,,,
11/6/21,Alavés,Levante,,110,H,39.130434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06,1.31,62.24,47.8,11,10.0,5.4,6.3,0.16,109.0,30.0,73.0,148.0,133.0,135.0,138.0,103.0,14.7,10.6,12.3,0.27,151.0,36.0,109.0,142.0,140.0,170.0,133.0,108.0,,,,,,,,,,,,,,,,,,
11/6/21,Levante,Alavés,,110,A,30.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,1.08,62.59,49.9,12,15.2,6.9,13.2,0.31,99.0,30.0,68.0,180.0,137.0,121.0,179.0,126.0,14.8,10.6,18.3,0.29,152.0,61.0,113.0,148.0,174.0,150.0,153.0,136.0,,,,,,,,,,,,,,,,,,
11/6/21,Real Madrid,Rayo Vallecano,,111,H,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.04,2.29,84.85,82.4,11,17.1,12.8,17.4,0.26,178.0,63.0,136.0,131.0,137.0,181.0,175.0,116.0,14.0,11.1,11.6,0.28,118.0,38.0,96.0,146.0,123.0,125.0,139.0,117.0,,,,,,,,,,,,,,,,,,
11/6/21,Rayo Vallecano,Real Madrid,,111,A,12.195121951219514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52,0.75,67.78,30.5,12,14.2,10.4,15.1,0.33,137.0,44.0,97.0,175.0,164.0,151.0,184.0,117.0,15.7,9.6,14.6,0.27,124.0,38.0,95.0,172.0,169.0,136.0,160.0,114.0,,,,,,,,,,,,,,,,,,
11/7/21,Villarreal,Getafe,,112,H,62.962962962962955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.88999999999999,1.57,75.43,29.9,11,13.8,10.6,11.2,0.28,117.0,40.0,90.0,141.0,124.0,132.0,135.0,94.0,13.1,7.9,9.9,0.3,121.0,27.0,83.0,132.0,135.0,146.0,189.0,121.0,,,,,,,,,,,,,,,,,,
11/7/21,Getafe,Villarreal,,112,A,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36,0.75,64.49,40.8,12,8.0,5.3,6.5,0.19,131.0,32.0,93.0,185.0,158.0,132.0,187.0,143.0,16.7,10.7,16.2,0.33,127.0,44.0,92.0,164.0,175.0,139.0,137.0,125.0,,,,,,,,,,,,,,,,,,
11/7/21,Valencia,Atlético Madrid,,113,H,22.22222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.41,1.07,70.22,24.3,12,14.1,9.3,15.5,0.29,136.0,44.0,100.0,196.0,201.0,161.0,167.0,117.0,11.6,8.3,14.0,0.26,138.0,47.0,103.0,202.0,187.0,140.0,128.0,118.0,,,,,,,,,,,,,,,,,,
11/7/21,Atlético Madrid,Valencia,,113,A,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.519999999999996,1.63,83.96,58.4,11,13.9,10.6,15.8,0.38,141.0,39.0,104.0,128.0,128.0,145.0,122.0,115.0,9.3,6.1,6.6,0.22,76.0,18.0,56.0,134.0,116.0,87.0,189.0,114.0,,,,,,,,,,,,,,,,,,
11/7/21,Osasuna,Real Sociedad,,114,H,30.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.800000000000004,1.0,68.8,28.6,12,13.1,8.1,12.2,0.24,133.0,36.0,94.0,180.0,120.0,180.0,164.0,109.0,12.6,9.3,11.4,0.25,131.0,45.0,95.0,127.0,174.0,183.0,181.0,86.0,,,,,,,,,,,,,,,,,,
11/7/21,Real Sociedad,Osasuna,,114,A,41.37931034482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.78,1.31,78.53,71.3,12,16.8,8.8,16.7,0.27,140.0,50.0,91.0,175.0,155.0,108.0,126.0,128.0,11.6,7.7,9.7,0.24,116.0,34.0,83.0,164.0,164.0,147.0,165.0,153.0,,,,,,,,,,,,,,,,,,
11/7/21,Mallorca,Elche,,115,H,48.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.58,1.29,63.07,36.8,12,10.7,6.8,11.9,0.28,129.0,43.0,82.0,173.0,179.0,111.0,172.0,138.0,15.3,9.9,12.2,0.26,144.0,43.0,93.0,186.0,163.0,160.0,117.0,145.0,,,,,,,,,,,,,,,,,,
11/7/21,Elche,Mallorca,,115,A,23.076923076923073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,0.9,60.43,48.1,12,9.8,7.7,7.5,0.2,98.0,37.0,72.0,140.0,155.0,142.0,186.0,91.0,16.0,11.4,14.0,0.26,161.0,54.0,118.0,162.0,134.0,161.0,173.0,123.0,,,,,,,,,,,,,,,,,,
11/7/21,Betis,Sevilla,,116,H,34.04255319148936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.44,1.38,73.22,54.8,12,18.6,12.2,21.0,0.3,176.0,65.0,134.0,152.0,145.0,130.0,148.0,143.0,15.7,10.7,14.9,0.35,131.0,40.0,82.0,152.0,142.0,147.0,164.0,109.0,,,,,,,,,,,,,,,,,,
11/7/21,Sevilla,Betis,,116,A,38.46153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.28,1.33,77.54,72.6,11,16.0,12.9,14.2,0.27,147.0,52.0,122.0,143.0,124.0,145.0,136.0,115.0,9.4,4.9,7.9,0.23,104.0,31.0,59.0,134.0,137.0,117.0,135.0,97.0,,,,,,,,,,,,,,,,,,
